solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen3-32B,0.838353,0.880829,0.977496,0.685811,0.548909,0.020032,0.190209,0.300501,0.224247,0.015798,0.002368,0.665266,0.520833,0.507000,0.226180,0.192653,0.003987,0.008793,0.604762,0.040763,0.017419,0.004736,0.000789,0.000789,0.001579,1.000000,1.000000,1.000000,1.000000,0.201536,0.011218,0.031401,0.000789,0.235105,0.285829,0.009479,0.002368
Qwen2.5-0.5B-Base,0.867647,0.425926,0.119403,0.121212,0.144928,0.072464,0.057971,0.057971,0.072464,0.086957,0.043478,0.956522,0.000000,0.312500,0.303030,0.138462,0.115942,0.104478,0.534884,0.076923,0.057971,0.101449,0.072464,0.072464,0.086957,1.000000,1.000000,1.000000,1.000000,0.600000,0.597015,0.245283,0.101449,0.029412,0.086957,0.043478,0.028986
Qwen2.5-1.5B-Base,0.777778,0.692308,0.421053,0.157895,0.500000,0.166667,0.250000,0.208333,0.125000,0.208333,0.208333,1.000000,0.625000,0.833333,0.608696,0.450000,0.454545,0.333333,0.687500,0.350000,0.333333,0.250000,0.083333,0.083333,0.166667,1.000000,1.000000,1.000000,1.000000,0.444444,0.833333,0.550000,0.333333,0.347826,0.291667,0.260870,0.041667
Qwen2.5-3B-Base,0.938673,0.326460,0.017834,0.039474,0.067332,0.021171,0.019925,0.016189,0.012453,0.019925,0.013699,0.876543,0.307692,0.187500,0.330769,0.078105,0.046250,0.023839,0.300971,0.034153,0.019975,0.019925,0.027397,0.014944,0.014944,1.000000,1.000000,1.000000,1.000000,0.607362,0.584239,0.257962,0.034869,0.043805,0.017435,0.014944,0.011208
Qwen2.5-7B-Base,0.885681,0.495441,0.067678,0.059322,0.075342,0.042938,0.021518,0.019209,0.019209,0.021493,0.023729,0.880000,0.578947,0.459293,0.255896,0.116898,0.059429,0.035068,0.561674,0.118454,0.045300,0.030508,0.020339,0.016968,0.016949,1.000000,1.000000,1.000000,0.750000,0.643902,0.534077,0.356944,0.037288,0.050401,0.019209,0.012429,0.015819
Qwen2.5-14B-Base,0.920283,0.313559,0.031132,0.105740,0.140833,0.039753,0.030035,0.021201,0.009717,0.021201,0.019435,0.796875,0.217391,0.582774,0.549524,0.095193,0.064659,0.053381,0.473684,0.066471,0.040672,0.045053,0.024757,0.024735,0.018568,1.000000,1.000000,1.000000,1.000000,0.720930,0.635593,0.379429,0.054867,0.065062,0.030062,0.013251,0.013251
Qwen2.5-32B-Base,0.888288,0.288235,0.058824,0.108495,0.134234,0.068627,0.031194,0.032086,0.017825,0.019608,0.018717,0.766846,0.464789,0.623139,0.542484,0.084942,0.086762,0.050314,0.406349,0.084066,0.058876,0.057932,0.030303,0.019608,0.023173,1.000000,1.000000,1.000000,1.000000,0.683544,0.676777,0.418014,0.049239,0.071107,0.037433,0.008913,0.008913
Qwen2.5-72B-Base,0.914430,0.365471,0.023216,0.047449,0.061242,0.043369,0.028333,0.020833,0.015000,0.021667,0.017500,0.855422,0.380952,0.418821,0.330172,0.072836,0.037531,0.022689,0.406452,0.062899,0.025021,0.019167,0.018333,0.020000,0.015833,1.000000,1.000000,1.000000,1.000000,0.611607,0.588500,0.331263,0.039167,0.065767,0.022519,0.015833,0.008333
Qwen2.5-0.5B,0.909688,0.308176,0.057922,0.061837,0.124183,0.045752,0.042484,0.032680,0.027778,0.050654,0.050654,0.950339,0.166667,0.248434,0.193878,0.122924,0.114566,0.077558,0.769022,0.074205,0.021242,0.040850,0.042484,0.058824,0.053922,1.000000,1.000000,1.000000,1.000000,0.591549,0.543636,0.277895,0.076797,0.054010,0.049020,0.040850,0.037582
Qwen2.5-1.5B,0.922432,0.327348,0.020277,0.023464,0.049112,0.028243,0.034483,0.024033,0.021944,0.030303,0.022989,0.919523,0.285714,0.262136,0.183921,0.075693,0.051309,0.022175,0.734767,0.067950,0.021967,0.013584,0.021944,0.019874,0.029258,1.000000,1.000000,1.000000,1.000000,0.528139,0.522248,0.304709,0.044071,0.046512,0.034483,0.015674,0.017764
