solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-72B,0.109174,0.482942,0.929492,0.898408,0.946929,0.924943,0.946929,0.956027,0.960576,0.958302,0.965883,0.094011,0.008340,0.545110,0.776346,0.865049,0.949204,0.949204,0.206975,0.835481,0.945413,0.949962,0.951478,0.953753,0.951478,0.000758,0.000758,0.000758,0.000758,0.091736,0.450341,0.512509,0.931766,0.912813,0.951478,0.959060,0.959818
Llama3-1B-Base,0.996967,0.993935,0.999242,0.996967,0.999242,0.998484,0.998484,1.000000,1.000000,1.000000,1.000000,0.992418,0.989386,0.996209,0.997726,0.999242,0.997726,0.999242,0.994693,0.996209,0.998484,0.999242,1.000000,0.999242,1.000000,0.988628,0.988628,0.988628,0.989386,0.992418,0.997726,0.998484,1.000000,0.998484,0.999242,1.000000,1.000000
Llama3-3B-Base,0.992418,0.981046,0.993177,0.992418,0.996967,0.996967,0.998484,0.999242,0.999242,0.999242,0.999242,0.984837,0.974981,0.990902,0.991660,0.996209,0.996209,0.996209,0.987111,0.983321,0.996209,0.998484,0.999242,0.997726,0.999242,0.974981,0.974223,0.974223,0.974223,0.978772,0.993177,0.991660,0.998484,0.993935,0.999242,0.999242,0.998484
Llama3-8B-Base,0.997726,0.995451,0.997726,0.997726,0.998484,0.997726,0.997726,0.998484,0.998484,0.998484,0.998484,0.993935,0.990902,0.995451,0.995451,0.995451,0.998484,0.997726,0.993935,0.996209,0.997726,0.998484,0.998484,0.997726,0.998484,0.990902,0.990902,0.990902,0.990902,0.992418,0.997726,0.996209,0.998484,0.996967,0.996209,0.997726,0.998484
Llama3-70B-Base,0.990902,0.992418,0.994693,0.993935,0.993935,0.995451,0.995451,0.996209,0.996967,0.996209,0.997726,0.987111,0.984837,0.990144,0.994693,0.995451,0.992418,0.994693,0.992418,0.993935,0.994693,0.993935,0.996209,0.996209,0.994693,0.984837,0.985595,0.984837,0.984837,0.986353,0.991660,0.993177,0.993935,0.992418,0.993935,0.996209,0.996209
Llama3-1B,0.949962,0.926459,0.960576,0.967400,0.981046,0.982563,0.984079,0.996209,0.996209,0.997726,0.994693,0.929492,0.890826,0.942381,0.960576,0.970432,0.984079,0.987111,0.918878,0.945413,0.967400,0.980288,0.986353,0.992418,0.992418,0.890826,0.890826,0.890826,0.890826,0.900682,0.958302,0.957544,0.990144,0.973465,0.990902,0.995451,0.995451
Llama3-3B,0.406368,0.500379,0.827142,0.811221,0.864291,0.899166,0.931766,0.968916,0.971948,0.978014,0.978014,0.443518,0.212282,0.530705,0.748294,0.824867,0.894617,0.898408,0.461713,0.754359,0.855951,0.871114,0.913571,0.931766,0.959060,0.204701,0.204701,0.204701,0.204701,0.265353,0.613343,0.655042,0.927218,0.890826,0.943897,0.968158,0.974981
Llama3-8B,0.253222,0.304018,0.845337,0.785444,0.840030,0.893859,0.936315,0.954511,0.956027,0.962851,0.962092,0.291130,0.060652,0.390447,0.666414,0.815770,0.889310,0.890068,0.326005,0.749810,0.871873,0.875663,0.902199,0.915087,0.939348,0.046247,0.046247,0.046247,0.046247,0.093252,0.529947,0.568613,0.904473,0.885519,0.924185,0.947688,0.951478
Llama3-70B,0.125095,0.275967,0.909780,0.810462,0.870356,0.924185,0.952995,0.960576,0.968916,0.956027,0.963609,0.228961,0.025777,0.338893,0.625474,0.873389,0.929492,0.912055,0.267627,0.821077,0.945413,0.940106,0.948446,0.956027,0.953753,0.016679,0.016679,0.016679,0.016679,0.044731,0.536012,0.513268,0.927976,0.902957,0.954511,0.957544,0.962092
DeepSeek-1.5B,0.304018,0.426839,0.754359,0.742987,0.818802,0.805155,0.824867,0.859742,0.847612,0.880970,0.884761,0.197119,0.012889,0.301744,0.657316,0.705080,0.809704,0.827900,0.285064,0.685368,0.814253,0.809704,0.849886,0.860500,0.888552,0.004549,0.004549,0.004549,0.004549,0.068234,0.643669,0.669447,0.850644,0.791509,0.835481,0.861259,0.865049
DeepSeek-7B,0.289613,0.527672,0.840030,0.827900,0.888552,0.899166,0.902957,0.879454,0.854435,0.902957,0.910538,0.116755,0.035633,0.322972,0.734647,0.746020,0.884003,0.874147,0.324488,0.771797,0.878696,0.894617,0.893859,0.905989,0.916603,0.005307,0.005307,0.005307,0.005307,0.108415,0.707354,0.735406,0.895375,0.812737,0.900682,0.916603,0.908264
DeepSeek-14B,0.253222,0.520849,0.870356,0.878696,0.921911,0.934799,0.931008,0.910538,0.901440,0.940106,0.927218,0.107657,0.031842,0.301744,0.747536,0.800607,0.924943,0.913571,0.336619,0.805155,0.919636,0.934799,0.934799,0.937074,0.943139,0.003033,0.003033,0.003033,0.003033,0.059136,0.762699,0.746778,0.927218,0.849128,0.921152,0.939348,0.930250
DeepSeek-32B,0.243366,0.524640,0.881729,0.888552,0.937074,0.938590,0.937074,0.915087,0.905989,0.937832,0.934041,0.085671,0.030326,0.309325,0.755118,0.831691,0.934041,0.924943,0.344200,0.820318,0.931008,0.940864,0.937832,0.943897,0.943897,0.000758,0.000758,0.000758,0.000758,0.075057,0.760425,0.774829,0.924943,0.846854,0.933283,0.944655,0.931008
