solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-72B,0.478296,0.515152,0.817363,0.844390,0.850942,0.882064,0.890254,0.898444,0.900082,0.895168,0.904996,0.430794,0.362817,0.457002,0.579853,0.393939,0.891892,0.829648,0.403767,0.574120,0.859951,0.897625,0.904996,0.898444,0.900901,0.362817,0.362817,0.362817,0.362817,0.404586,0.730549,0.786241,0.904177,0.805897,0.899263,0.900901,0.900901
Llama3-1B-Base,0.998362,0.996724,0.999181,0.997543,0.999181,0.997543,0.999181,0.999181,1.000000,0.999181,1.000000,0.995086,0.993448,0.995905,0.998362,0.996724,0.999181,0.999181,0.995086,0.995905,0.999181,0.999181,0.999181,1.000000,1.000000,0.993448,0.993448,0.993448,0.993448,0.994267,0.999181,0.997543,0.999181,0.996724,0.998362,0.999181,1.000000
Llama3-3B-Base,0.993448,0.980344,0.995905,0.992629,0.996724,0.990991,0.994267,0.994267,0.996724,0.997543,0.996724,0.986077,0.977887,0.990172,0.994267,0.994267,0.998362,0.997543,0.984439,0.992629,0.996724,0.996724,0.998362,0.997543,0.996724,0.978706,0.979525,0.977887,0.977068,0.987715,0.992629,0.992629,0.991810,0.991810,0.995086,0.993448,0.993448
Llama3-8B-Base,0.984439,0.984439,0.990991,0.992629,0.994267,0.993448,0.995086,0.994267,0.996724,0.996724,0.995905,0.984439,0.978706,0.984439,0.992629,0.992629,0.993448,0.994267,0.983620,0.986896,0.992629,0.995905,0.995086,0.996724,0.992629,0.981163,0.981982,0.978706,0.978706,0.984439,0.994267,0.992629,0.995086,0.989353,0.991810,0.995086,0.993448
Llama3-70B-Base,0.986077,0.977068,0.986896,0.984439,0.989353,0.988534,0.986896,0.994267,0.995086,0.995086,0.995905,0.980344,0.971335,0.981163,0.986896,0.986077,0.990172,0.990172,0.974611,0.982801,0.990991,0.992629,0.991810,0.989353,0.991810,0.972973,0.972154,0.971335,0.971335,0.977068,0.990991,0.986077,0.987715,0.986077,0.989353,0.995086,0.991810
Llama3-1B,0.907453,0.856675,0.917281,0.922195,0.936937,0.891892,0.925471,0.962326,0.966421,0.963145,0.968059,0.858313,0.780508,0.857494,0.897625,0.824734,0.934480,0.936118,0.832105,0.887797,0.903358,0.930385,0.961507,0.962326,0.963145,0.780508,0.780508,0.780508,0.780508,0.805078,0.909091,0.907453,0.959050,0.893530,0.898444,0.947584,0.955774
Llama3-3B,0.409500,0.248157,0.686323,0.643735,0.720721,0.704341,0.742015,0.823096,0.823915,0.841933,0.859951,0.298935,0.097461,0.281736,0.401310,0.253071,0.760852,0.660115,0.248976,0.449631,0.670762,0.760852,0.823096,0.823915,0.837019,0.097461,0.097461,0.097461,0.097461,0.185913,0.552007,0.605242,0.804259,0.653563,0.731368,0.790336,0.800164
Llama3-8B,0.412776,0.330057,0.702703,0.701065,0.787879,0.769042,0.791155,0.830467,0.845209,0.852580,0.877969,0.348075,0.167895,0.314496,0.447993,0.301392,0.797707,0.737101,0.282555,0.486486,0.735463,0.807535,0.835381,0.832924,0.837019,0.167895,0.167895,0.167895,0.167895,0.237510,0.568387,0.651106,0.829648,0.723178,0.777232,0.810811,0.830467
Llama3-70B,0.208845,0.146601,0.713350,0.680590,0.809992,0.796069,0.818182,0.817363,0.829648,0.837019,0.828829,0.178542,0.008190,0.147420,0.289926,0.185094,0.795250,0.728911,0.115479,0.380016,0.780508,0.826372,0.820639,0.823096,0.824734,0.007371,0.007371,0.007371,0.007371,0.075348,0.505324,0.601966,0.812449,0.687142,0.809173,0.824734,0.814087
DeepSeek-1.5B,0.990991,0.989353,0.992629,0.992629,0.996724,0.990172,0.995086,0.996724,0.996724,0.995905,0.996724,0.986077,0.982801,0.992629,0.990991,0.990172,0.995086,0.994267,0.988534,0.991810,0.991810,0.997543,0.995086,0.997543,0.998362,0.982801,0.982801,0.982801,0.982801,0.982801,0.994267,0.995086,0.996724,0.987715,0.991810,0.995086,0.995086
DeepSeek-7B,0.989353,0.990991,0.992629,0.990172,0.992629,0.991810,0.991810,0.994267,0.995086,0.995086,0.993448,0.987715,0.981982,0.990172,0.990991,0.987715,0.994267,0.995086,0.986896,0.991810,0.990991,0.993448,0.995086,0.995905,0.995086,0.981982,0.981982,0.981982,0.981982,0.981982,0.991810,0.991810,0.993448,0.990991,0.991810,0.993448,0.991810
DeepSeek-14B,0.777232,0.819820,0.896806,0.932023,0.941032,0.924652,0.942670,0.942670,0.942670,0.948403,0.945127,0.747748,0.722359,0.816544,0.888616,0.814906,0.932842,0.937756,0.788698,0.874693,0.939394,0.938575,0.943489,0.945946,0.944308,0.715807,0.715807,0.715807,0.715807,0.725635,0.907453,0.914824,0.944308,0.895987,0.930385,0.940213,0.941851
DeepSeek-32B,0.918919,0.925471,0.967240,0.978706,0.977887,0.971335,0.979525,0.981163,0.981163,0.981163,0.979525,0.915643,0.902539,0.944308,0.963145,0.938575,0.979525,0.976249,0.920557,0.968878,0.977887,0.981982,0.978706,0.979525,0.978706,0.898444,0.898444,0.898444,0.898444,0.901720,0.965602,0.963145,0.977887,0.954955,0.972154,0.977887,0.977887
