solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-72B,0.682243,0.466251,0.607477,0.606438,0.664590,0.645898,0.809969,0.826584,0.771547,0.865005,0.845275,0.410177,0.055036,0.542056,0.575286,0.718588,0.731049,0.591900,0.484943,0.530633,0.407061,0.493250,0.582555,0.616822,0.549325,0.020768,0.020768,0.020768,0.020768,0.260644,0.554517,0.553479,0.572170,0.585670,0.791277,0.811007,0.792316
Llama3-1B-Base,0.998962,0.996885,0.997923,1.000000,1.000000,1.000000,0.998962,1.000000,1.000000,1.000000,1.000000,0.996885,0.997923,1.000000,1.000000,1.000000,1.000000,1.000000,0.997923,0.998962,1.000000,1.000000,1.000000,1.000000,1.000000,0.996885,0.996885,0.996885,0.996885,0.997923,1.000000,0.998962,1.000000,0.998962,0.998962,1.000000,1.000000
Llama3-3B-Base,1.000000,0.991693,1.000000,0.997923,1.000000,1.000000,0.997923,0.998962,1.000000,1.000000,1.000000,0.994808,0.986501,0.994808,0.996885,1.000000,0.998962,1.000000,0.994808,0.994808,0.996885,0.997923,1.000000,1.000000,1.000000,0.985462,0.985462,0.985462,0.985462,0.992731,0.998962,0.998962,1.000000,0.995846,0.998962,1.000000,0.998962
Llama3-8B-Base,0.984424,0.983385,0.998962,0.996885,0.998962,1.000000,0.996885,0.995846,0.994808,0.997923,0.997923,0.982347,0.974039,0.989616,0.993769,0.997923,0.995846,0.995846,0.993769,0.988577,0.990654,1.000000,0.998962,1.000000,1.000000,0.981308,0.976116,0.974039,0.975078,0.988577,0.993769,0.995846,0.996885,0.988577,0.997923,0.996885,0.994808
Llama3-70B-Base,0.974039,0.974039,0.994808,0.987539,0.993769,0.989616,0.994808,0.990654,0.988577,0.995846,0.996885,0.964694,0.959502,0.984424,0.989616,0.995846,0.991693,0.991693,0.983385,0.978193,0.986501,0.991693,0.993769,0.991693,0.993769,0.964694,0.957425,0.958463,0.959502,0.977155,0.994808,0.989616,0.989616,0.979232,0.993769,0.992731,0.994808
Llama3-1B,0.800623,0.598131,0.752856,0.741433,0.952233,0.919003,0.953271,0.892004,0.882658,0.959502,0.925234,0.354102,0.203531,0.613707,0.638629,0.877466,0.781931,0.911734,0.431983,0.616822,0.656282,0.876428,0.960540,0.967809,0.973001,0.186916,0.186916,0.186916,0.186916,0.498442,0.721703,0.838006,0.802700,0.808930,0.940810,0.899273,0.922118
Llama3-3B,0.770509,0.542056,0.640706,0.657321,0.819315,0.807892,0.895119,0.829699,0.797508,0.889927,0.878505,0.395639,0.145379,0.603323,0.634476,0.769470,0.764278,0.784008,0.390447,0.491173,0.530633,0.670820,0.821391,0.874351,0.866044,0.115265,0.115265,0.115265,0.115265,0.355140,0.684320,0.711319,0.649013,0.717549,0.858775,0.857736,0.853583
Llama3-8B,0.798546,0.645898,0.776739,0.825545,0.900312,0.853583,0.940810,0.893043,0.835929,0.913811,0.915888,0.558671,0.300104,0.787124,0.773624,0.874351,0.877466,0.844237,0.573209,0.659398,0.599169,0.812046,0.881620,0.909657,0.915888,0.272066,0.272066,0.272066,0.272066,0.406023,0.815161,0.763240,0.691589,0.786085,0.915888,0.892004,0.889927
Llama3-70B,0.577362,0.429907,0.614746,0.581516,0.671859,0.679128,0.761163,0.759086,0.718588,0.804777,0.832814,0.303219,0.133956,0.469367,0.584631,0.624091,0.597092,0.676012,0.401869,0.564901,0.576324,0.614746,0.691589,0.719626,0.712357,0.117342,0.117342,0.117342,0.117342,0.332295,0.549325,0.559709,0.574247,0.586708,0.750779,0.784008,0.776739
DeepSeek-1.5B,0.733126,0.833853,0.872274,0.888889,0.916926,0.884735,0.915888,0.912773,0.917965,0.921080,0.917965,0.659398,0.667705,0.700935,0.849429,0.742471,0.913811,0.904465,0.691589,0.859813,0.909657,0.917965,0.916926,0.915888,0.915888,0.588785,0.588785,0.588785,0.588785,0.615784,0.898235,0.886812,0.914849,0.816199,0.909657,0.914849,0.913811
DeepSeek-7B,0.562825,0.812046,0.883697,0.930426,0.957425,0.916926,0.944964,0.957425,0.959502,0.961578,0.963655,0.519211,0.549325,0.531672,0.828660,0.635514,0.957425,0.952233,0.529595,0.826584,0.938733,0.955348,0.963655,0.961578,0.958463,0.421599,0.421599,0.421599,0.421599,0.449637,0.919003,0.906542,0.959502,0.786085,0.944964,0.956386,0.960540
DeepSeek-14B,0.570093,0.796469,0.873313,0.931464,0.955348,0.899273,0.935618,0.957425,0.957425,0.959502,0.958463,0.495327,0.491173,0.508827,0.828660,0.603323,0.956386,0.954309,0.474559,0.801661,0.942887,0.959502,0.960540,0.960540,0.954309,0.383178,0.383178,0.383178,0.383178,0.415369,0.912773,0.919003,0.959502,0.777778,0.933541,0.957425,0.960540
DeepSeek-32B,0.549325,0.787124,0.894081,0.950156,0.960540,0.912773,0.948079,0.971963,0.970924,0.973001,0.969886,0.468328,0.482866,0.469367,0.824507,0.575286,0.955348,0.953271,0.462098,0.797508,0.942887,0.966771,0.970924,0.971963,0.969886,0.359294,0.359294,0.359294,0.359294,0.394600,0.934579,0.926272,0.967809,0.749740,0.942887,0.964694,0.971963
