solver,Qwen3-0.6B-Base,Qwen3-1.7B-Base,Qwen3-4B-Base,Qwen3-8B-Base,Qwen3-14B-Base,Qwen3-0.6B,Qwen3-1.7B,Qwen3-4B,Qwen3-8B,Qwen3-14B,Qwen3-32B,Qwen2.5-0.5B-Base,Qwen2.5-1.5B-Base,Qwen2.5-3B-Base,Qwen2.5-7B-Base,Qwen2.5-14B-Base,Qwen2.5-32B-Base,Qwen2.5-72B-Base,Qwen2.5-0.5B,Qwen2.5-1.5B,Qwen2.5-3B,Qwen2.5-7B,Qwen2.5-14B,Qwen2.5-32B,Qwen2.5-72B,Llama3-1B-Base,Llama3-3B-Base,Llama3-8B-Base,Llama3-70B-Base,Llama3-1B,Llama3-3B,Llama3-8B,Llama3-70B,DeepSeek-1.5B,DeepSeek-7B,DeepSeek-14B,DeepSeek-32B
Qwen2.5-72B,0.183117,0.382716,0.761317,0.822378,0.805405,0.818065,0.827763,0.840617,0.843188,0.835476,0.850900,0.210660,0.000000,0.218216,0.381295,0.655172,0.830334,0.794979,0.202429,0.368046,0.780206,0.839332,0.850900,0.840617,0.844473,0.000000,0.000000,0.000000,0.000000,0.331169,0.584635,0.773952,0.850708,0.706266,0.841902,0.844473,0.844473
Llama3-1B-Base,0.750000,1.000000,0.875000,0.833333,0.875000,0.625000,0.875000,0.875000,1.000000,0.875000,1.000000,0.666667,0.000000,0.750000,0.857143,0.800000,0.875000,0.875000,0.500000,1.000000,0.875000,0.875000,0.875000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.875000,0.714286,0.875000,0.571429,0.750000,0.875000,1.000000
Llama3-3B-Base,0.909091,0.666667,0.920000,0.950000,0.923077,0.607143,0.777778,0.750000,0.857143,0.892857,0.857143,0.785714,1.000000,0.888889,0.913043,1.000000,0.928571,0.925926,0.750000,0.826087,0.888889,0.857143,0.928571,0.892857,0.857143,1.000000,1.000000,0.500000,0.000000,0.764706,0.730769,0.703704,0.642857,0.720000,0.785714,0.714286,0.714286
Llama3-8B-Base,0.538462,0.777778,0.750000,0.809524,0.791667,0.692308,0.769231,0.730769,0.846154,0.846154,0.807692,0.777778,0.000000,0.583333,0.772727,0.772727,0.750000,0.760000,1.000000,0.555556,0.708333,0.807692,0.769231,0.846154,0.653846,0.750000,0.800000,0.000000,0.000000,0.636364,0.791667,0.680000,0.769231,0.541667,0.640000,0.769231,0.692308
Llama3-70B-Base,0.562500,0.538462,0.612903,0.640000,0.647059,0.600000,0.542857,0.800000,0.828571,0.828571,0.857143,0.550000,0.000000,0.705882,0.730769,0.600000,0.676471,0.696970,0.444444,0.583333,0.705882,0.742857,0.714286,0.628571,0.714286,1.000000,1.000000,0.000000,0.000000,0.875000,0.705882,0.620690,0.571429,0.600000,0.628571,0.828571,0.714286
Llama3-1B,0.584906,0.732283,0.665339,0.739316,0.729008,0.509363,0.660448,0.828358,0.847015,0.832090,0.854478,0.582822,0.000000,0.556213,0.586066,0.701299,0.712121,0.739300,0.600000,0.541322,0.559701,0.682836,0.824627,0.828358,0.832090,0.000000,0.000000,0.000000,0.000000,0.588235,0.618110,0.637860,0.813433,0.543307,0.537313,0.761194,0.798507
Llama3-3B,0.350829,0.394004,0.687380,0.702105,0.702678,0.673025,0.714156,0.803993,0.804900,0.824864,0.844828,0.398058,0.000000,0.354331,0.389706,0.530726,0.740402,0.685629,0.414798,0.432596,0.635209,0.735027,0.803993,0.804900,0.819419,0.000000,0.000000,0.000000,0.000000,0.488688,0.539359,0.665236,0.783122,0.628122,0.702997,0.767695,0.778584
Llama3-8B,0.295455,0.420382,0.685205,0.739773,0.757000,0.723866,0.749016,0.796260,0.813976,0.822835,0.853346,0.392857,0.000000,0.293443,0.379578,0.506211,0.761386,0.733897,0.352645,0.430786,0.682759,0.768701,0.802165,0.799213,0.804134,0.000000,0.000000,0.000000,0.000000,0.384615,0.509375,0.693302,0.796059,0.688325,0.733005,0.772638,0.796260
Llama3-70B,0.205171,0.318352,0.762832,0.792671,0.817348,0.794554,0.816832,0.816007,0.828383,0.835809,0.827558,0.349498,0.500000,0.244286,0.320334,0.481153,0.794385,0.763432,0.303448,0.433333,0.778878,0.825083,0.819307,0.821782,0.823432,0.000000,0.000000,0.000000,0.000000,0.372197,0.554745,0.743091,0.811056,0.706985,0.807756,0.823432,0.812706
DeepSeek-1.5B,0.555556,0.500000,0.571429,0.631579,0.809524,0.428571,0.714286,0.809524,0.850000,0.761905,0.809524,0.400000,0.000000,0.705882,0.555556,0.642857,0.714286,0.666667,0.500000,0.578947,0.523810,0.857143,0.714286,0.857143,0.904762,0.000000,0.000000,0.000000,0.000000,0.000000,0.666667,0.750000,0.809524,0.300000,0.523810,0.714286,0.714286
DeepSeek-7B,0.428571,0.550000,0.650000,0.476190,0.590909,0.571429,0.545455,0.681818,0.727273,0.727273,0.636364,0.538462,0.000000,0.454545,0.578947,0.437500,0.681818,0.727273,0.666667,0.600000,0.500000,0.636364,0.727273,0.772727,0.727273,0.000000,0.000000,0.000000,0.000000,0.000000,0.545455,0.600000,0.636364,0.500000,0.545455,0.636364,0.545455
DeepSeek-14B,0.258621,0.524793,0.806569,0.800000,0.792507,0.741279,0.798271,0.798271,0.798271,0.818444,0.806916,0.333333,0.470588,0.411371,0.680645,0.415808,0.774854,0.780980,0.597315,0.627832,0.791304,0.783862,0.801153,0.809798,0.804035,0.000000,0.000000,0.000000,0.000000,0.480000,0.674352,0.776358,0.804035,0.647059,0.761628,0.789625,0.795389
DeepSeek-32B,0.229358,0.407407,0.785047,0.823529,0.782258,0.717742,0.798387,0.814516,0.814516,0.814516,0.798387,0.420000,0.714286,0.554455,0.711712,0.466667,0.811475,0.766129,0.500000,0.735043,0.782258,0.822581,0.790323,0.798387,0.790323,0.000000,0.000000,0.000000,0.000000,0.444444,0.661290,0.711712,0.782258,0.589744,0.750000,0.782258,0.782258
